County,County Code,Year,source,State,Deaths caused by All other drug-induced causes,Deaths caused by Drug poisonings (overdose) Homicide (X85),Deaths caused by Drug poisonings (overdose) Suicide (X60-X64),Deaths caused by Drug poisonings (overdose) Undetermined (Y10-Y14),Deaths caused by Drug poisonings (overdose) Unintentional (X40-X44)
Liberty County,13179.0,2014.0,"Underlying Cause of Death, 2014.txt",GA,,,,,
Liberty County,13179.0,2015.0,"Underlying Cause of Death, 2015.txt",GA,,,,,
Liberty County,30051.0,2003.0,"Underlying Cause of Death, 2003.txt",MT,,,,,
Liberty County,30051.0,2004.0,"Underlying Cause of Death, 2004.txt",MT,,,,,
Liberty County,30051.0,2005.0,"Underlying Cause of Death, 2005.txt",MT,,,,,
Liberty County,30051.0,2006.0,"Underlying Cause of Death, 2006.txt",MT,,,,,
Liberty County,30051.0,2007.0,"Underlying Cause of Death, 2007.txt",MT,,,,,
Liberty County,30051.0,2008.0,"Underlying Cause of Death, 2008.txt",MT,,,,,
Liberty County,30051.0,2009.0,"Underlying Cause of Death, 2009.txt",MT,,,,,
Liberty County,30051.0,2010.0,"Underlying Cause of Death, 2010.txt",MT,,,,,
Liberty County,30051.0,2011.0,"Underlying Cause of Death, 2011.txt",MT,,,,,
Liberty County,30051.0,2012.0,"Underlying Cause of Death, 2012.txt",MT,,,,,
Liberty County,30051.0,2013.0,"Underlying Cause of Death, 2013.txt",MT,,,,,
Liberty County,30051.0,2014.0,"Underlying Cause of Death, 2014.txt",MT,,,,,
Liberty County,30051.0,2015.0,"Underlying Cause of Death, 2015.txt",MT,,,,,
Liberty County,48291.0,2003.0,"Underlying Cause of Death, 2003.txt",TX,,,,,
Liberty County,48291.0,2004.0,"Underlying Cause of Death, 2004.txt",TX,,,,,
Liberty County,48291.0,2005.0,"Underlying Cause of Death, 2005.txt",TX,,,,,
Liberty County,48291.0,2006.0,"Underlying Cause of Death, 2006.txt",TX,,,,,12.0
Liberty County,48291.0,2007.0,"Underlying Cause of Death, 2007.txt",TX,,,,,20.0
Liberty County,48291.0,2008.0,"Underlying Cause of Death, 2008.txt",TX,,,,,13.0
Liberty County,48291.0,2009.0,"Underlying Cause of Death, 2009.txt",TX,,,,,16.0
Liberty County,48291.0,2010.0,"Underlying Cause of Death, 2010.txt",TX,,,,,12.0
Liberty County,48291.0,2011.0,"Underlying Cause of Death, 2011.txt",TX,,,,,10.0
Liberty County,48291.0,2012.0,"Underlying Cause of Death, 2012.txt",TX,,,,,
Liberty County,48291.0,2013.0,"Underlying Cause of Death, 2013.txt",TX,,,,,
Liberty County,48291.0,2014.0,"Underlying Cause of Death, 2014.txt",TX,,,,,
Liberty County,48291.0,2015.0,"Underlying Cause of Death, 2015.txt",TX,,,,,14
Licking County,39089.0,2003.0,"Underlying Cause of Death, 2003.txt",OH,,,,,11.0
Licking County,39089.0,2004.0,"Underlying Cause of Death, 2004.txt",OH,,,,,13.0
Licking County,39089.0,2005.0,"Underlying Cause of Death, 2005.txt",OH,,,,,
Licking County,39089.0,2006.0,"Underlying Cause of Death, 2006.txt",OH,,,10.0,,14.0
Licking County,39089.0,2007.0,"Underlying Cause of Death, 2007.txt",OH,,,,,14.0
Licking County,39089.0,2008.0,"Underlying Cause of Death, 2008.txt",OH,,,,,27.0
Licking County,39089.0,2009.0,"Underlying Cause of Death, 2009.txt",OH,,,,,11.0
Licking County,39089.0,2010.0,"Underlying Cause of Death, 2010.txt",OH,,,,,22.0
Licking County,39089.0,2011.0,"Underlying Cause of Death, 2011.txt",OH,,,,,22.0
Licking County,39089.0,2012.0,"Underlying Cause of Death, 2012.txt",OH,,,,,13.0
Licking County,39089.0,2013.0,"Underlying Cause of Death, 2013.txt",OH,,,,,23.0
Licking County,39089.0,2014.0,"Underlying Cause of Death, 2014.txt",OH,,,,,23.0
Licking County,39089.0,2015.0,"Underlying Cause of Death, 2015.txt",OH,,,,,28
Limestone County,1083.0,2003.0,"Underlying Cause of Death, 2003.txt",AL,,,,,
Limestone County,1083.0,2004.0,"Underlying Cause of Death, 2004.txt",AL,,,,,
Limestone County,1083.0,2005.0,"Underlying Cause of Death, 2005.txt",AL,,,,,
Limestone County,1083.0,2006.0,"Underlying Cause of Death, 2006.txt",AL,,,,,
Limestone County,1083.0,2007.0,"Underlying Cause of Death, 2007.txt",AL,,,,,
Limestone County,1083.0,2008.0,"Underlying Cause of Death, 2008.txt",AL,,,,,10.0
Limestone County,1083.0,2009.0,"Underlying Cause of Death, 2009.txt",AL,,,,,11.0
Limestone County,1083.0,2010.0,"Underlying Cause of Death, 2010.txt",AL,,,,,13.0
Limestone County,1083.0,2011.0,"Underlying Cause of Death, 2011.txt",AL,,,,,
Limestone County,1083.0,2012.0,"Underlying Cause of Death, 2012.txt",AL,,,,,
Limestone County,1083.0,2013.0,"Underlying Cause of Death, 2013.txt",AL,,,,,
Limestone County,1083.0,2014.0,"Underlying Cause of Death, 2014.txt",AL,,,,,
Limestone County,1083.0,2015.0,"Underlying Cause of Death, 2015.txt",AL,,,,,
Limestone County,48293.0,2003.0,"Underlying Cause of Death, 2003.txt",TX,,,,,
Limestone County,48293.0,2004.0,"Underlying Cause of Death, 2004.txt",TX,,,,,
Limestone County,48293.0,2005.0,"Underlying Cause of Death, 2005.txt",TX,,,,,
Limestone County,48293.0,2006.0,"Underlying Cause of Death, 2006.txt",TX,,,,,
Limestone County,48293.0,2007.0,"Underlying Cause of Death, 2007.txt",TX,,,,,
Limestone County,48293.0,2008.0,"Underlying Cause of Death, 2008.txt",TX,,,,,
Limestone County,48293.0,2009.0,"Underlying Cause of Death, 2009.txt",TX,,,,,
Limestone County,48293.0,2010.0,"Underlying Cause of Death, 2010.txt",TX,,,,,
Limestone County,48293.0,2011.0,"Underlying Cause of Death, 2011.txt",TX,,,,,
Limestone County,48293.0,2012.0,"Underlying Cause of Death, 2012.txt",TX,,,,,
Limestone County,48293.0,2013.0,"Underlying Cause of Death, 2013.txt",TX,,,,,
Limestone County,48293.0,2014.0,"Underlying Cause of Death, 2014.txt",TX,,,,,
Limestone County,48293.0,2015.0,"Underlying Cause of Death, 2015.txt",TX,,,,,
Lincoln County,5079.0,2003.0,"Underlying Cause of Death, 2003.txt",AR,,,,,
Lincoln County,5079.0,2004.0,"Underlying Cause of Death, 2004.txt",AR,,,,,
Lincoln County,5079.0,2005.0,"Underlying Cause of Death, 2005.txt",AR,,,,,
Lincoln County,5079.0,2006.0,"Underlying Cause of Death, 2006.txt",AR,,,,,
Lincoln County,5079.0,2007.0,"Underlying Cause of Death, 2007.txt",AR,,,,,
Lincoln County,5079.0,2008.0,"Underlying Cause of Death, 2008.txt",AR,,,,,
Lincoln County,5079.0,2009.0,"Underlying Cause of Death, 2009.txt",AR,,,,,
Lincoln County,5079.0,2010.0,"Underlying Cause of Death, 2010.txt",AR,,,,,
Lincoln County,5079.0,2011.0,"Underlying Cause of Death, 2011.txt",AR,,,,,
Lincoln County,5079.0,2012.0,"Underlying Cause of Death, 2012.txt",AR,,,,,
Lincoln County,5079.0,2013.0,"Underlying Cause of Death, 2013.txt",AR,,,,,
Lincoln County,5079.0,2014.0,"Underlying Cause of Death, 2014.txt",AR,,,,,
Lincoln County,5079.0,2015.0,"Underlying Cause of Death, 2015.txt",AR,,,,,
Lincoln County,8073.0,2003.0,"Underlying Cause of Death, 2003.txt",CO,,,,,
Lincoln County,8073.0,2004.0,"Underlying Cause of Death, 2004.txt",CO,,,,,
Lincoln County,8073.0,2005.0,"Underlying Cause of Death, 2005.txt",CO,,,,,
Lincoln County,8073.0,2006.0,"Underlying Cause of Death, 2006.txt",CO,,,,,
Lincoln County,8073.0,2007.0,"Underlying Cause of Death, 2007.txt",CO,,,,,
Lincoln County,8073.0,2008.0,"Underlying Cause of Death, 2008.txt",CO,,,,,
Lincoln County,8073.0,2009.0,"Underlying Cause of Death, 2009.txt",CO,,,,,
Lincoln County,8073.0,2010.0,"Underlying Cause of Death, 2010.txt",CO,,,,,
Lincoln County,8073.0,2011.0,"Underlying Cause of Death, 2011.txt",CO,,,,,
Lincoln County,8073.0,2012.0,"Underlying Cause of Death, 2012.txt",CO,,,,,
Lincoln County,8073.0,2013.0,"Underlying Cause of Death, 2013.txt",CO,,,,,
Lincoln County,8073.0,2014.0,"Underlying Cause of Death, 2014.txt",CO,,,,,
Lincoln County,8073.0,2015.0,"Underlying Cause of Death, 2015.txt",CO,,,,,
Lincoln County,13181.0,2003.0,"Underlying Cause of Death, 2003.txt",GA,,,,,
Lincoln County,13181.0,2004.0,"Underlying Cause of Death, 2004.txt",GA,,,,,
Lincoln County,13181.0,2005.0,"Underlying Cause of Death, 2005.txt",GA,,,,,
Lincoln County,13181.0,2006.0,"Underlying Cause of Death, 2006.txt",GA,,,,,
Lincoln County,13181.0,2007.0,"Underlying Cause of Death, 2007.txt",GA,,,,,
Lincoln County,13181.0,2008.0,"Underlying Cause of Death, 2008.txt",GA,,,,,
Lincoln County,13181.0,2009.0,"Underlying Cause of Death, 2009.txt",GA,,,,,
Lincoln County,13181.0,2010.0,"Underlying Cause of Death, 2010.txt",GA,,,,,
Lincoln County,13181.0,2011.0,"Underlying Cause of Death, 2011.txt",GA,,,,,
Lincoln County,13181.0,2012.0,"Underlying Cause of Death, 2012.txt",GA,,,,,
Lincoln County,13181.0,2013.0,"Underlying Cause of Death, 2013.txt",GA,,,,,
Lincoln County,13181.0,2014.0,"Underlying Cause of Death, 2014.txt",GA,,,,,
Lincoln County,13181.0,2015.0,"Underlying Cause of Death, 2015.txt",GA,,,,,
Lincoln County,16063.0,2003.0,"Underlying Cause of Death, 2003.txt",ID,,,,,
Lincoln County,16063.0,2004.0,"Underlying Cause of Death, 2004.txt",ID,,,,,
Lincoln County,16063.0,2005.0,"Underlying Cause of Death, 2005.txt",ID,,,,,
Lincoln County,16063.0,2006.0,"Underlying Cause of Death, 2006.txt",ID,,,,,
Lincoln County,16063.0,2007.0,"Underlying Cause of Death, 2007.txt",ID,,,,,
Lincoln County,16063.0,2008.0,"Underlying Cause of Death, 2008.txt",ID,,,,,
Lincoln County,16063.0,2009.0,"Underlying Cause of Death, 2009.txt",ID,,,,,
Lincoln County,16063.0,2010.0,"Underlying Cause of Death, 2010.txt",ID,,,,,
Lincoln County,16063.0,2011.0,"Underlying Cause of Death, 2011.txt",ID,,,,,
Lincoln County,16063.0,2012.0,"Underlying Cause of Death, 2012.txt",ID,,,,,
Lincoln County,16063.0,2013.0,"Underlying Cause of Death, 2013.txt",ID,,,,,
Lincoln County,16063.0,2014.0,"Underlying Cause of Death, 2014.txt",ID,,,,,
Lincoln County,16063.0,2015.0,"Underlying Cause of Death, 2015.txt",ID,,,,,
Lincoln County,20105.0,2003.0,"Underlying Cause of Death, 2003.txt",KS,,,,,
Lincoln County,20105.0,2004.0,"Underlying Cause of Death, 2004.txt",KS,,,,,
Lincoln County,20105.0,2005.0,"Underlying Cause of Death, 2005.txt",KS,,,,,
Lincoln County,20105.0,2006.0,"Underlying Cause of Death, 2006.txt",KS,,,,,
Lincoln County,20105.0,2007.0,"Underlying Cause of Death, 2007.txt",KS,,,,,
Lincoln County,20105.0,2008.0,"Underlying Cause of Death, 2008.txt",KS,,,,,
Lincoln County,20105.0,2009.0,"Underlying Cause of Death, 2009.txt",KS,,,,,
Lincoln County,20105.0,2010.0,"Underlying Cause of Death, 2010.txt",KS,,,,,
Lincoln County,20105.0,2011.0,"Underlying Cause of Death, 2011.txt",KS,,,,,
Lincoln County,20105.0,2012.0,"Underlying Cause of Death, 2012.txt",KS,,,,,
Lincoln County,20105.0,2013.0,"Underlying Cause of Death, 2013.txt",KS,,,,,
Lincoln County,20105.0,2014.0,"Underlying Cause of Death, 2014.txt",KS,,,,,
Lincoln County,20105.0,2015.0,"Underlying Cause of Death, 2015.txt",KS,,,,,
Lincoln County,21137.0,2003.0,"Underlying Cause of Death, 2003.txt",KY,,,,,
Lincoln County,21137.0,2004.0,"Underlying Cause of Death, 2004.txt",KY,,,,,
Lincoln County,21137.0,2005.0,"Underlying Cause of Death, 2005.txt",KY,,,,,
Lincoln County,21137.0,2006.0,"Underlying Cause of Death, 2006.txt",KY,,,,,
Lincoln County,21137.0,2007.0,"Underlying Cause of Death, 2007.txt",KY,,,,,
Lincoln County,21137.0,2008.0,"Underlying Cause of Death, 2008.txt",KY,,,,,
Lincoln County,21137.0,2009.0,"Underlying Cause of Death, 2009.txt",KY,,,,,
Lincoln County,21137.0,2010.0,"Underlying Cause of Death, 2010.txt",KY,,,,,
Lincoln County,21137.0,2011.0,"Underlying Cause of Death, 2011.txt",KY,,,,,
Lincoln County,21137.0,2012.0,"Underlying Cause of Death, 2012.txt",KY,,,,,
Lincoln County,21137.0,2013.0,"Underlying Cause of Death, 2013.txt",KY,,,,,
Lincoln County,21137.0,2014.0,"Underlying Cause of Death, 2014.txt",KY,,,,,
Lincoln County,21137.0,2015.0,"Underlying Cause of Death, 2015.txt",KY,,,,,
Lincoln County,23015.0,2003.0,"Underlying Cause of Death, 2003.txt",ME,,,,,
Lincoln County,23015.0,2004.0,"Underlying Cause of Death, 2004.txt",ME,,,,,
Lincoln County,23015.0,2005.0,"Underlying Cause of Death, 2005.txt",ME,,,,,
Lincoln County,23015.0,2006.0,"Underlying Cause of Death, 2006.txt",ME,,,,,
Lincoln County,23015.0,2007.0,"Underlying Cause of Death, 2007.txt",ME,,,,,
Lincoln County,23015.0,2008.0,"Underlying Cause of Death, 2008.txt",ME,,,,,
Lincoln County,23015.0,2009.0,"Underlying Cause of Death, 2009.txt",ME,,,,,
Lincoln County,23015.0,2010.0,"Underlying Cause of Death, 2010.txt",ME,,,,,
Lincoln County,23015.0,2011.0,"Underlying Cause of Death, 2011.txt",ME,,,,,
Lincoln County,23015.0,2012.0,"Underlying Cause of Death, 2012.txt",ME,,,,,
Lincoln County,23015.0,2013.0,"Underlying Cause of Death, 2013.txt",ME,,,,,
Lincoln County,23015.0,2014.0,"Underlying Cause of Death, 2014.txt",ME,,,,,
Lincoln County,23015.0,2015.0,"Underlying Cause of Death, 2015.txt",ME,,,,,
Lincoln County,27081.0,2003.0,"Underlying Cause of Death, 2003.txt",MN,,,,,
Lincoln County,27081.0,2004.0,"Underlying Cause of Death, 2004.txt",MN,,,,,
Lincoln County,27081.0,2005.0,"Underlying Cause of Death, 2005.txt",MN,,,,,
Lincoln County,27081.0,2006.0,"Underlying Cause of Death, 2006.txt",MN,,,,,
Lincoln County,27081.0,2007.0,"Underlying Cause of Death, 2007.txt",MN,,,,,
Lincoln County,27081.0,2008.0,"Underlying Cause of Death, 2008.txt",MN,,,,,
Lincoln County,27081.0,2009.0,"Underlying Cause of Death, 2009.txt",MN,,,,,
Lincoln County,27081.0,2010.0,"Underlying Cause of Death, 2010.txt",MN,,,,,
Lincoln County,27081.0,2011.0,"Underlying Cause of Death, 2011.txt",MN,,,,,
Lincoln County,27081.0,2012.0,"Underlying Cause of Death, 2012.txt",MN,,,,,
Lincoln County,27081.0,2013.0,"Underlying Cause of Death, 2013.txt",MN,,,,,
Lincoln County,27081.0,2014.0,"Underlying Cause of Death, 2014.txt",MN,,,,,
Lincoln County,27081.0,2015.0,"Underlying Cause of Death, 2015.txt",MN,,,,,
Lincoln County,28085.0,2003.0,"Underlying Cause of Death, 2003.txt",MS,,,,,
Lincoln County,28085.0,2004.0,"Underlying Cause of Death, 2004.txt",MS,,,,,
Lincoln County,28085.0,2005.0,"Underlying Cause of Death, 2005.txt",MS,,,,,
Lincoln County,28085.0,2006.0,"Underlying Cause of Death, 2006.txt",MS,,,,,
Lincoln County,28085.0,2007.0,"Underlying Cause of Death, 2007.txt",MS,,,,,
Lincoln County,28085.0,2008.0,"Underlying Cause of Death, 2008.txt",MS,,,,,
Lincoln County,28085.0,2009.0,"Underlying Cause of Death, 2009.txt",MS,,,,,
Lincoln County,28085.0,2010.0,"Underlying Cause of Death, 2010.txt",MS,,,,,
Lincoln County,28085.0,2011.0,"Underlying Cause of Death, 2011.txt",MS,,,,,
Lincoln County,28085.0,2012.0,"Underlying Cause of Death, 2012.txt",MS,,,,,
Lincoln County,28085.0,2013.0,"Underlying Cause of Death, 2013.txt",MS,,,,,
Lincoln County,28085.0,2014.0,"Underlying Cause of Death, 2014.txt",MS,,,,,
Lincoln County,28085.0,2015.0,"Underlying Cause of Death, 2015.txt",MS,,,,,
Lincoln County,29113.0,2003.0,"Underlying Cause of Death, 2003.txt",MO,,,,,
Lincoln County,29113.0,2004.0,"Underlying Cause of Death, 2004.txt",MO,,,,,
Lincoln County,29113.0,2005.0,"Underlying Cause of Death, 2005.txt",MO,,,,,
Lincoln County,29113.0,2006.0,"Underlying Cause of Death, 2006.txt",MO,,,,,
Lincoln County,29113.0,2007.0,"Underlying Cause of Death, 2007.txt",MO,,,,,
Lincoln County,29113.0,2008.0,"Underlying Cause of Death, 2008.txt",MO,,,,,
Lincoln County,29113.0,2009.0,"Underlying Cause of Death, 2009.txt",MO,,,,,
Lincoln County,29113.0,2010.0,"Underlying Cause of Death, 2010.txt",MO,,,,,
Lincoln County,29113.0,2011.0,"Underlying Cause of Death, 2011.txt",MO,,,,,
Lincoln County,29113.0,2012.0,"Underlying Cause of Death, 2012.txt",MO,,,,,
Lincoln County,29113.0,2013.0,"Underlying Cause of Death, 2013.txt",MO,,,,,
Lincoln County,29113.0,2014.0,"Underlying Cause of Death, 2014.txt",MO,,,,,11.0
Lincoln County,29113.0,2015.0,"Underlying Cause of Death, 2015.txt",MO,,,,,12
Lincoln County,30053.0,2003.0,"Underlying Cause of Death, 2003.txt",MT,,,,,
Lincoln County,30053.0,2004.0,"Underlying Cause of Death, 2004.txt",MT,,,,,
Lincoln County,30053.0,2005.0,"Underlying Cause of Death, 2005.txt",MT,,,,,
Lincoln County,30053.0,2006.0,"Underlying Cause of Death, 2006.txt",MT,,,,,
Lincoln County,30053.0,2007.0,"Underlying Cause of Death, 2007.txt",MT,,,,,
Lincoln County,30053.0,2008.0,"Underlying Cause of Death, 2008.txt",MT,,,,,
Lincoln County,30053.0,2009.0,"Underlying Cause of Death, 2009.txt",MT,,,,,
Lincoln County,30053.0,2010.0,"Underlying Cause of Death, 2010.txt",MT,,,,,
Lincoln County,30053.0,2011.0,"Underlying Cause of Death, 2011.txt",MT,,,,,
Lincoln County,30053.0,2012.0,"Underlying Cause of Death, 2012.txt",MT,,,,,
Lincoln County,30053.0,2013.0,"Underlying Cause of Death, 2013.txt",MT,,,,,
Lincoln County,30053.0,2014.0,"Underlying Cause of Death, 2014.txt",MT,,,,,
Lincoln County,30053.0,2015.0,"Underlying Cause of Death, 2015.txt",MT,,,,,
Lincoln County,31111.0,2003.0,"Underlying Cause of Death, 2003.txt",NE,,,,,
Lincoln County,31111.0,2004.0,"Underlying Cause of Death, 2004.txt",NE,,,,,
Lincoln County,31111.0,2005.0,"Underlying Cause of Death, 2005.txt",NE,,,,,
Lincoln County,31111.0,2006.0,"Underlying Cause of Death, 2006.txt",NE,,,,,
Lincoln County,31111.0,2007.0,"Underlying Cause of Death, 2007.txt",NE,,,,,
Lincoln County,31111.0,2008.0,"Underlying Cause of Death, 2008.txt",NE,,,,,
Lincoln County,31111.0,2009.0,"Underlying Cause of Death, 2009.txt",NE,,,,,
Lincoln County,31111.0,2010.0,"Underlying Cause of Death, 2010.txt",NE,,,,,
Lincoln County,31111.0,2011.0,"Underlying Cause of Death, 2011.txt",NE,,,,,
Lincoln County,31111.0,2012.0,"Underlying Cause of Death, 2012.txt",NE,,,,,
Lincoln County,31111.0,2013.0,"Underlying Cause of Death, 2013.txt",NE,,,,,
Lincoln County,31111.0,2014.0,"Underlying Cause of Death, 2014.txt",NE,,,,,
Lincoln County,31111.0,2015.0,"Underlying Cause of Death, 2015.txt",NE,,,,,
Lincoln County,32017.0,2003.0,"Underlying Cause of Death, 2003.txt",NV,,,,,
Lincoln County,32017.0,2004.0,"Underlying Cause of Death, 2004.txt",NV,,,,,
Lincoln County,32017.0,2005.0,"Underlying Cause of Death, 2005.txt",NV,,,,,
Lincoln County,32017.0,2006.0,"Underlying Cause of Death, 2006.txt",NV,,,,,
Lincoln County,32017.0,2007.0,"Underlying Cause of Death, 2007.txt",NV,,,,,
Lincoln County,32017.0,2008.0,"Underlying Cause of Death, 2008.txt",NV,,,,,
Lincoln County,32017.0,2009.0,"Underlying Cause of Death, 2009.txt",NV,,,,,
Lincoln County,32017.0,2010.0,"Underlying Cause of Death, 2010.txt",NV,,,,,
Lincoln County,32017.0,2011.0,"Underlying Cause of Death, 2011.txt",NV,,,,,
Lincoln County,32017.0,2012.0,"Underlying Cause of Death, 2012.txt",NV,,,,,
Lincoln County,32017.0,2013.0,"Underlying Cause of Death, 2013.txt",NV,,,,,
Lincoln County,32017.0,2014.0,"Underlying Cause of Death, 2014.txt",NV,,,,,
Lincoln County,32017.0,2015.0,"Underlying Cause of Death, 2015.txt",NV,,,,,
Lincoln County,35027.0,2003.0,"Underlying Cause of Death, 2003.txt",NM,,,,,
Lincoln County,35027.0,2004.0,"Underlying Cause of Death, 2004.txt",NM,,,,,
Lincoln County,35027.0,2005.0,"Underlying Cause of Death, 2005.txt",NM,,,,,
Lincoln County,35027.0,2006.0,"Underlying Cause of Death, 2006.txt",NM,,,,,
Lincoln County,35027.0,2007.0,"Underlying Cause of Death, 2007.txt",NM,,,,,
Lincoln County,35027.0,2008.0,"Underlying Cause of Death, 2008.txt",NM,,,,,
Lincoln County,35027.0,2009.0,"Underlying Cause of Death, 2009.txt",NM,,,,,
Lincoln County,35027.0,2010.0,"Underlying Cause of Death, 2010.txt",NM,,,,,
Lincoln County,35027.0,2011.0,"Underlying Cause of Death, 2011.txt",NM,,,,,
Lincoln County,35027.0,2012.0,"Underlying Cause of Death, 2012.txt",NM,,,,,
Lincoln County,35027.0,2013.0,"Underlying Cause of Death, 2013.txt",NM,,,,,
Lincoln County,35027.0,2014.0,"Underlying Cause of Death, 2014.txt",NM,,,,,
Lincoln County,35027.0,2015.0,"Underlying Cause of Death, 2015.txt",NM,,,,,
Lincoln County,37109.0,2003.0,"Underlying Cause of Death, 2003.txt",NC,,,,,
Lincoln County,37109.0,2004.0,"Underlying Cause of Death, 2004.txt",NC,,,,,
Lincoln County,37109.0,2005.0,"Underlying Cause of Death, 2005.txt",NC,,,,,
Lincoln County,37109.0,2006.0,"Underlying Cause of Death, 2006.txt",NC,,,,,11.0
Lincoln County,37109.0,2007.0,"Underlying Cause of Death, 2007.txt",NC,,,,,
Lincoln County,37109.0,2008.0,"Underlying Cause of Death, 2008.txt",NC,,,,,
Lincoln County,37109.0,2009.0,"Underlying Cause of Death, 2009.txt",NC,,,,,15.0
Lincoln County,37109.0,2010.0,"Underlying Cause of Death, 2010.txt",NC,,,,,
Lincoln County,37109.0,2011.0,"Underlying Cause of Death, 2011.txt",NC,,,,,14.0
Lincoln County,37109.0,2012.0,"Underlying Cause of Death, 2012.txt",NC,,,,,11.0
Lincoln County,37109.0,2013.0,"Underlying Cause of Death, 2013.txt",NC,,,,,15.0
Lincoln County,37109.0,2014.0,"Underlying Cause of Death, 2014.txt",NC,,,,,
Lincoln County,37109.0,2015.0,"Underlying Cause of Death, 2015.txt",NC,,,,,
Lincoln County,40081.0,2003.0,"Underlying Cause of Death, 2003.txt",OK,,,,,
Lincoln County,40081.0,2004.0,"Underlying Cause of Death, 2004.txt",OK,,,,,
Lincoln County,40081.0,2005.0,"Underlying Cause of Death, 2005.txt",OK,,,,,
Lincoln County,40081.0,2006.0,"Underlying Cause of Death, 2006.txt",OK,,,,,
Lincoln County,40081.0,2007.0,"Underlying Cause of Death, 2007.txt",OK,,,,,
Lincoln County,40081.0,2008.0,"Underlying Cause of Death, 2008.txt",OK,,,,,
Lincoln County,40081.0,2009.0,"Underlying Cause of Death, 2009.txt",OK,,,,,
Lincoln County,40081.0,2010.0,"Underlying Cause of Death, 2010.txt",OK,,,,,
Lincoln County,40081.0,2011.0,"Underlying Cause of Death, 2011.txt",OK,,,,,
Lincoln County,40081.0,2012.0,"Underlying Cause of Death, 2012.txt",OK,,,,,
Lincoln County,40081.0,2013.0,"Underlying Cause of Death, 2013.txt",OK,,,,,
Lincoln County,40081.0,2014.0,"Underlying Cause of Death, 2014.txt",OK,,,,,
Lincoln County,40081.0,2015.0,"Underlying Cause of Death, 2015.txt",OK,,,,,
Lincoln County,41041.0,2003.0,"Underlying Cause of Death, 2003.txt",OR,,,,,
